RC#,RC Name,Category,Vendor#,Vendor Name,Address 1,Address 2,City,State,ZIP code,Amount,TPN_ID
42,Greensburg Campus,6000,530225,JOHNSONS LAMP SHOP,PCARD,,,OH,453690000,2026,42-6000-530225
42,Greensburg Campus,6000,540910,SCHUBERT EQUIPMENT SALES INC,582 STEINER BRIDGE ROAD,,VALENCIA,PA,16059,11996,42-6000-540910
42,Greensburg Campus,6000,553554,ELITE PLUMBING SUPPLY,"2335 WASHINGTON RD, SUITE 102",,CANONSBURG,PA,15317,7339,42-6000-553554
42,Greensburg Campus,6000,575439,APR SUPPLY CO. INC,1152 GARDEN STREET,,GREENSBURG,PA,15601,3918,42-6000-575439
42,Greensburg Campus,6000,619828,R.E.MICHEL COMPANY,PCARD,,,PA,156010000,1640,42-6000-619828
42,Greensburg Campus,6000,676115,SIGNATURE CHAMPIONSHIP RINGS,4630 ANTELOPE CREEK RD,SUITE 140,LINCOLN,NE,68506,4179,42-6000-676115
42,Greensburg Campus,6000,689259,HILDENBRAND SUPPLY LLC,141 HILDENBRAND LANE,,RUFFSDALE,PA,15679,3577,42-6000-689259
42,Greensburg Campus,6000,689315,SIMBIOTIC SOFTWARE INC,1280 SOUTH 3RD ST WEST,,MISSOULA,MT,59801,1176,42-6000-689315
42,Greensburg Campus,6000,692051,STORM PRODUCTS INC,165 S800 W,,BRIGHMAN CITY,UT,84302,1782,42-6000-692051
42,Greensburg Campus,6000,697016,HD SUPPLY FACILITIES MAINTENANCE LTD,PO BOX 509058,,SAN DIEGO,CA,92150-9058,1503,42-6000-697016
42,Greensburg Campus,6400,100066,ABCO FIRE PROTECTION INC,PO BOX 400028,,PITTSBURGH,PA,15268-0028,9418,42-6400-100066
42,Greensburg Campus,6400,104370,PARADIGM INC,4663 HAYGOOD RD,STE 201,VIRGINIA BEACH,VA,23455,1279,42-6400-104370
42,Greensburg Campus,6400,105624,INDIANA UNIVERSITY OF PENNSYLVANIA,ACCOUNTS RECEIVABLE OFFICE,219 CLARK HALL,INDIANA,PA,15705,56064,42-6400-105624
42,Greensburg Campus,6400,107824,MR JOHN & TRI BORO TRAILER,PO BOX 6234,,HERMITAGE,PA,16148-0923,2243,42-6400-107824
42,Greensburg Campus,6400,111724,UNITED SAFETY SERVICES INC,416 E MAIN ST,,CARNEGIE,PA,15106,1045,42-6400-111724
42,Greensburg Campus,6400,117930,RYDIN DECAL,P.O BOX 7233,,CAROL STREAM,IL,60197-7233,1493,42-6400-117930
42,Greensburg Campus,6400,142017,GREENSBURG RACQUET CLUB,RD 8 BOX 130AA,,GREENSBURG,PA,15601,6000,42-6400-142017
42,Greensburg Campus,6400,155441,NEON ENTERTAINMENT,29 CAMPBELL RD,,BUFFALO,NY,14215,2200,42-6400-155441
42,Greensburg Campus,6400,169104,CHARTWELLS DINING SERVICES,C/O COMPASS GROUP USA,PO BOX 417632,BOSTON,MA,02241-7632,1056824,42-6400-169104
42,Greensburg Campus,6400,182305,NRCCUA,75 REMITTANCE DR,DEPT 1020,CHICAGO,IL,60675-1020,8329,42-6400-182305
42,Greensburg Campus,6400,183986,STATLER'S FUN CENTER,RR 7 BOX 261B,,GREENSBURG,PA,15601,1000,42-6400-183986
42,Greensburg Campus,6400,228900,UPMC,UPMC ALTOONA,PO BOX 382059,PITTSBURGH,PA,15250-8059,30000,42-6400-228900
42,Greensburg Campus,6400,230344,WQED,ATTN ROBIN MARTIN,4802 5TH AVE,PITTSBURGH,PA,15213,2650,42-6400-230344
42,Greensburg Campus,6400,231187,TRIB TOTAL MEDIA,PO BOX 8181,,GREENSBURG,PA,15601,6092,42-6400-231187
42,Greensburg Campus,6400,268199,JOHNSON CONTROLS FIRE PROTECTION LP,LOCKBOX 93107,131 S DEARBORN STREET FL 6,CHICAGO,IL,60603,1605,42-6400-268199
42,Greensburg Campus,6400,273249,CENTER FOR HEARING & DEAF SERVICES INC,1945 FIFTH AVE,,PITTSBURGH,PA,15219,32710,42-6400-273249
42,Greensburg Campus,6400,311839,BARNES & NOBLE COLLEGE BOOKSELLERS LLC,120 MOUTNAIN VIEW RD,,BASKING RIDGE,NJ,07920,314317,42-6400-311839
42,Greensburg Campus,6400,317094,INTEGRATED PROTECTIVE SYSTEMS INC,206 CLAIRTON ROAD,,PITTSBURGH,PA,15236,1303,42-6400-317094
42,Greensburg Campus,6400,320366,RESIDENTIAL MANAGEMENT SYSTEMS INC,9131 ANSON WAY,SUITE 301,RALEIGH,NC,27615-5050,42035,42-6400-320366
42,Greensburg Campus,6400,336778,LAMAR ADVERTISING CO,PO BOX 96030,,BATON ROUGE,LA,70896,1550,42-6400-336778
42,Greensburg Campus,6400,424777,MATTHEW LEVIN MD,109 KELVINGTON DRIVE,,MONROEVILLE,PA,15146,7619,42-6400-424777
42,Greensburg Campus,6400,470674,ANTHOLOGY INC OF NY,210 ELLICOTT STREET,SUITE 200,BUFFALO,NY,14203,17708,42-6400-470674
42,Greensburg Campus,6400,484180,"DEPRISCO, JEREMY JOHN",102 SUSAN CONSTANT COURT,,NORRISTOWN,PA,19401,1188,42-6400-484180
42,Greensburg Campus,6400,519490,SATYA YOGA LLC,310 WALNUT AVE,,GREENSBURG,PA,15601,1400,42-6400-519490
42,Greensburg Campus,6400,525777,U-MATCH LLC,101 SE 2ND PLACE SUITE 201B,,GAINESVILLE,FL,32601,5898,42-6400-525777
42,Greensburg Campus,6400,530678,SPORT FLOORS INC,5401 FIFTH AVE,,KOPPEL,PA,16136,7230,42-6400-530678
42,Greensburg Campus,6400,549916,"MOYER, ROBIN",2009 WESTERN AVENUE,,GREENSBURG,PA,15601,1025,42-6400-549916
42,Greensburg Campus,6400,583034,APOGEE TELECOM INC,715 WEST 23RD ST,,AUSTIN,TX,78705,43660,42-6400-583034
42,Greensburg Campus,6400,585073,"EDGERLY, LAURA",118 TALL TIMBER DR,,LIGONIER,PA,15658,2338,42-6400-585073
42,Greensburg Campus,6400,613190,HALDA LLC,2890 INDIAN HILLS DR,,PROVO,UT,84604,10500,42-6400-613190
42,Greensburg Campus,6400,633427,STUDENTBRIDGE INC,2965 FLOWERS RD S,STE 210,ATLANTA,GA,30341,12998,42-6400-633427
42,Greensburg Campus,6400,637388,ADVANTAGE DESIGN GROUP,6877 PHILIPS INDUSTRIAL BLVD,,JACKSONVILLE,FL,32256,2825,42-6400-637388
42,Greensburg Campus,6400,639478,COFFEE & EXPRESSO REPAIR SOLUTIONS,5269 APPLEWOOD LN,,LEBANON,OH,45036,2502,42-6400-639478
42,Greensburg Campus,6400,673489,MEDIACROSS INC,2001 S HANLEY RD,STE 510,SAINT LOUIS,MO,63144,14250,42-6400-673489
42,Greensburg Campus,6400,685537,EMMERSION LEARNING INC,210 N 1200 STE 50,,LEHI,UT,84043,1300,42-6400-685537
42,Greensburg Campus,6600,536325,FULL MEASURE EDUCATION INC,1140 3RD ST NE,SUITE 330,WASHINGTON,DC,20002,7840,42-6600-536325
42,Greensburg Campus,6700,109386,POSTMASTER,1019 N ROYAL ST,,ALEXANDRIA,VA,22314,27205,42-6700-109386
42,Greensburg Campus,6700,304101,US POSTAL SERVICE (POSTAGE-BY-PHONE),CMRS-PB,PO BOX 7247-0166,PHILADELPHIA,PA,19170-0166,5000,42-6700-304101
42,Greensburg Campus,6700,422381,QUADIENT,25880 NETWORK PLACE,,CHICAGO,IL,60673-1258,8480,42-6700-422381
42,Greensburg Campus,6800,117930,RYDIN DECAL,P.O BOX 7233,,CAROL STREAM,IL,60197-7233,1290,42-6800-117930
42,Greensburg Campus,6800,130061,FOTORECORD PRINT CENTER,45 EAST PITTSBURGH STREET,,GREENSBURG,PA,15601,34153,42-6800-130061
42,Greensburg Campus,6800,223796,"LAUREL VALLEY GRAPHICS, INC",PO BOX 498,,LATROBE,PA,15650,22555,42-6800-223796
42,Greensburg Campus,6800,322004,KAPLAN INC,KAPLAN HIGHER EDUCATION CORP,PO BOX 203882,DALLAS,TX,75320-3882,7360,42-6800-322004
42,Greensburg Campus,6800,659352,KAPLAN HIGHER EDUCATION CORP-NIT,1015 WINDWIND RIDGE PARKWAY,,ALPHARATTA,GA,30005,7360,42-6800-659352
42,Greensburg Campus,6900,154782,PSEA,PO BOX 1724,400 NORTH THIRD STREET,HARRISBURG,PA,17105-1724,3960,42-6900-154782
42,Greensburg Campus,6900,160749,ALLEGHENY MOUNTAIN COLLEGIATE CONFERENCE,C/O MS FREDINA INGOLD,PENN STATE ALTOONA,ALTOONA,PA,16601,16750,42-6900-160749
42,Greensburg Campus,6900,186110,NCAA,ACCOUNTS RECEIVABLE,PO BOX 540014,ATLANTA,GA,30353-0014,2000,42-6900-186110
42,Greensburg Campus,6900,248865,ECONOMIC GROWTH CONNECTION OF WESTMORELA,450 SOUTH MAIN STREET,SUITE 6,GREENSBURG,PA,15601,1000,42-6900-248865
42,Greensburg Campus,6900,414278,SYNERGY SPORTS TECHNOLOGY LLC,1004 COMMERCIAL AVE PMB 264,,ANACORTES,WA,98221-4117,1600,42-6900-414278
42,Greensburg Campus,6900,472950,SIDEARM SPORTS LLC,505 HOBBS RD,,JEFFERSON CITY,MO,65109,6350,42-6900-472950
42,Greensburg Campus,6900,665200,TRANSACT CAMPUS INC,BLACKBOARD INC,PO BOX 200154,PITTSBURGH,PA,15251-0154,14722,42-6900-665200
42,Greensburg Campus,7000,163565,MUNICIPAL AUTHORITY OF WESTMORELAND COUN,PO BOX 730,,GREENSBURG,PA,15601,153385,42-7000-163565
42,Greensburg Campus,7000,338845,EDWIN C HURST PLUMBING,RD 11 BOX 369,,GREENSBURG,PA,15601,2750,42-7000-338845
42,Greensburg Campus,7000,434770,PEOPLES NATURAL GAS,PO BOX 9037,,ADDISON,TX,75001-9037,18660,42-7000-434770
42,Greensburg Campus,7000,462276,WEST PENN POWER,PO BOX 3615,,AKRON,OH,44309-3615,376839,42-7000-462276
42,Greensburg Campus,7100,100066,ABCO FIRE PROTECTION INC,PO BOX 400028,,PITTSBURGH,PA,15268-0028,3831,42-7100-100066
42,Greensburg Campus,7100,102600,CM EICHENLAUB CO,PO BOX 8790,,PITTSBURGH,PA,15221,1100,42-7100-102600
42,Greensburg Campus,7100,102709,COLT PLUMBING SPECIALTIES,1132 W TRINDLE RD,,MECHANICSBURG,PA,17055,1662,42-7100-102709
42,Greensburg Campus,7100,110360,SCOTT ELECTRIC CO,1000 SOUTH MAIN ST,PO BOX S,GREENSBURG,PA,15601-0899,3226,42-7100-110360
42,Greensburg Campus,7100,111646,TUSCANO-MAHER ROOFING INC,RR 3 BOX 29,,SALTBURG,PA,15681,5207,42-7100-111646
42,Greensburg Campus,7100,112981,EASTERN REFRIGERATION SUPPLY,928 SOUTH MAIN STREET,,GREENSBURG,PA,15601,3548,42-7100-112981
42,Greensburg Campus,7100,113026,OC CLUSS,DEPT L-2731,,COLUMBUS,OH,43260,1806,42-7100-113026
42,Greensburg Campus,7100,128891,LARRY J LINT FLOOR & WALL COVERING,PO BOX 216,,WENDEL,PA,15691-0216,4318,42-7100-128891
42,Greensburg Campus,7100,182252,OTIS ELEVATOR CO,354 SONWIL DR,,BUFFALO,NY,14225,12960,42-7100-182252
42,Greensburg Campus,7100,185454,AB SPECIALTIES INC,1101 RANDALL COURT,SUITE 105,EXPORT,PA,15632,12716,42-7100-185454
42,Greensburg Campus,7100,188777,WEST CENTRAL EQUIPMENT,170 PITTSBURGH RD,,BUTLER,PA,16001,2388,42-7100-188777
42,Greensburg Campus,7100,246133,BUILDERS HARDWARE AND SPECIALTY CO,2002 WEST 16TH ST,,ERIE,PA,16505,2012,42-7100-246133
42,Greensburg Campus,7100,248635,GRAINGER,3750 BROOKSIDE PKWY,STE 260,ALPHARETTA,GA,30022-1433,2283,42-7100-248635
42,Greensburg Campus,7100,377472,CROSBY GARAGE DOOR CO,38 NORTH URANIA AVENUE,,GREENSBURG,PA,15601,2205,42-7100-377472
42,Greensburg Campus,7100,469703,FLYNN'S TIRE OF PA INC,100 BROAD STREET,,GREENSBURG,PA,15601,2374,42-7100-469703
42,Greensburg Campus,7100,519722,DOING BETTER BUSINESS,1549 PLEASANT VALLEY BLVD,,ALTOONA,PA,16602,8821,42-7100-519722
42,Greensburg Campus,7100,551582,US FILM CREW,1744 BRIARWOOD LANE,,PITTSBURGH,PA,15239,5589,42-7100-551582
42,Greensburg Campus,7100,568627,PRO POWER EQUIPMENT,104 POPLAR STREET,,MT PLEASANT,PA,15666,1596,42-7100-568627
42,Greensburg Campus,7100,600760,BLUE SKY SIGN COMPANY LLC,505 NEW ALEXANDRIA ROAD,,GREENSBURG,PA,15601,1881,42-7100-600760
42,Greensburg Campus,7135,110360,SCOTT ELECTRIC CO,1000 SOUTH MAIN ST,PO BOX S,GREENSBURG,PA,15601-0899,20366,42-7135-110360
42,Greensburg Campus,7135,112977,CALDWELL'S WINDOWARE INC,166 WABASH ST,,PITTSBURGH,PA,15220,1885,42-7135-112977
42,Greensburg Campus,7135,158341,SHERWIN-WILLIAMS CO,50 FREEPORT ROAD,,ASPINWALL,PA,15215-2906,2023,42-7135-158341
42,Greensburg Campus,7135,267411,MCGINLEY MAINTENANCE INC,PO BOX 259,,BELLE VERNON,PA,15012,66816,42-7135-267411
42,Greensburg Campus,7135,327780,TERMINIX INTERNATIONAL INC,514 EAST PLEASANT VALLEY BLVD,,ALTOONA,PA,16602,4096,42-7135-327780
42,Greensburg Campus,7135,537247,"REPUBLIC SERVICES, INC",P.O. BOX 9001099,,LOUISVILLE,KY,40290-1099,6660,42-7135-537247
42,Greensburg Campus,7135,537304,REPUBLIC SERVICES #264,73 W NOBLESTOWN ROAD,,CARNEGIE,PA,15106-1668,14763,42-7135-537304
42,Greensburg Campus,7140,405254,KIMBERLY CONTRACTING SERVICE,421 N SECOND STREET,,WEST NEWTON,PA,15089,9245,42-7140-405254
42,Greensburg Campus,7400,107897,INDICO LLC,27503 NETWORK PLACE,,CHICAGO,IL,60673-1275,7436,42-7400-107897
42,Greensburg Campus,7400,110156,SAGE PUBLICATIONS INC,COPYRIGHT CONFERENCE CTR,29118 NETWORK PLACE,CHICAGO,IL,60673-1291,1648,42-7400-110156
43,Titusville Campus,6000,101243,B&H PHOTO VIDEO,119 WEST 17TH STREET,,NEW YORK,NY,10011,5024,43-6000-101243
43,Titusville Campus,6000,103356,DELL MARKETING LP,DEPT AT 40275,,ATLANTA,GA,31192-0001,2910,43-6000-103356
43,Titusville Campus,6000,109153,PITNEY BOWES INC,47 PARK PLACE,,APPLETON,WI,54915,1276,43-6000-109153
43,Titusville Campus,6000,158341,SHERWIN-WILLIAMS CO,50 FREEPORT ROAD,,ASPINWALL,PA,15215-2906,1427,43-6000-158341
43,Titusville Campus,6000,163247,POCKET NURSE ENTERPRISES INC,200 1ST ST,,AMBRIDGE,PA,15003,7338,43-6000-163247
43,Titusville Campus,6000,185133,CDW GOVERNMENT INC,75 REMITTANCE DR,SUITE 1515,CHICAGO,IL,60675-1515,1632,43-6000-185133
43,Titusville Campus,6000,212828,HOME DEPOT,PO BOX 105991 DEPT 24,,ATLANTA,GA,30348,1221,43-6000-212828
43,Titusville Campus,6000,230499,FORBES MARKETING GROUP LLC,PO BOX 820,,EXETER,NH,03833,1742,43-6000-230499
43,Titusville Campus,6000,248635,GRAINGER,3750 BROOKSIDE PKWY,STE 260,ALPHARETTA,GA,30022-1433,1009,43-6000-248635
43,Titusville Campus,6000,249936,CHAREST CO,5421 CRESTWOOD ROAD,PO BOX 626,BEMUS POINT,NY,14712,8821,43-6000-249936
43,Titusville Campus,6000,262228,AMAZON WEB SERVICES INC,PO BOX 530958,,ATLANTA,GA,30353-0958,3798,43-6000-262228
43,Titusville Campus,6000,310188,SANFORD CO,160 WEST SMITH ST,,CORRY,PA,16407-0256,1206,43-6000-310188
43,Titusville Campus,6000,364181,GOOGLE INC,1600 AMPHITHEATRE PARKWAY,,MOUNTAIN VIEW,CA,94043,1039,43-6000-364181
43,Titusville Campus,6000,420848,UNITED REFINING CO,PO BOX 89460,,CLEVELAND,OH,44101-6460,1969,43-6000-420848
43,Titusville Campus,6000,521322,SUPRA OFFICE SOLUTIONS INC,PO BOX 201,,BALA CYNWYD,PA,19004,2002,43-6000-521322
43,Titusville Campus,6000,565494,ITU ABSORBTECH INC,BIN 88479,,MILWAUKEE,WI,53288-0479,3795,43-6000-565494
43,Titusville Campus,6000,665200,TRANSACT CAMPUS INC,BLACKBOARD INC,PO BOX 200154,PITTSBURGH,PA,15251-0154,3245,43-6000-665200
43,Titusville Campus,6000,690055,STRIKING WEB SOLUTIONS,155 POMPTON AVE,STE 207,VERONA,NJ,07044,1976,43-6000-690055
43,Titusville Campus,6000,690991,TITUSVILLE TRUE VALUE HARDWARE LLC,315 WEST SPRING ST,,TITUSVILLE,PA,16354,2606,43-6000-690991
43,Titusville Campus,6400,118700,WQED PITTSBURGH,4802 5TH AVE,ATTN: CAROL,PITTSBURGH,PA,15213,2500,43-6400-118700
43,Titusville Campus,6400,121174,MEADVILLE TRIBUNE,947 FEDERAL COURT,,MEADVILLE,PA,16335-0000,3805,43-6400-121174
43,Titusville Campus,6400,202268,ADMISSIONS US LLC,5201 CONGRESS AVE STE 220A,,BOCA RATON,FL,33487,4686,43-6400-202268
43,Titusville Campus,6400,203484,LAMAR COMPANIES,PO BOX 96030,,BATON ROUGE,LA,70896,4000,43-6400-203484
43,Titusville Campus,6400,272535,FOREVER MEDIA INC,1243 LIBERTY ST,SUITE 501,FRANKLIN,PA,16323,4638,43-6400-272535
43,Titusville Campus,6400,291446,VENANGO NEWSPAPERS,1510 WEST FIRST ST,PO BOX 889,OIL CITY,PA,16301,2642,43-6400-291446
43,Titusville Campus,6400,311794,TITUSVILLE HERALD,PO BOX 328,,TITUSVILLE,PA,16354,1035,43-6400-311794
43,Titusville Campus,6400,319011,SPELMAN & JOHNSON GROUP,193 NORTHAMPTON ST,2ND FLOOR,EASTHAMPTON,MA,01027,8333,43-6400-319011
43,Titusville Campus,6400,320366,RESIDENTIAL MANAGEMENT SYSTEMS INC,9131 ANSON WAY,SUITE 301,RALEIGH,NC,27615-5050,33750,43-6400-320366
43,Titusville Campus,6400,327024,METZ CULINARY MANAGEMENT,UNIVERSITY OF PITTSBURGH BRADFORD,300 CAMPUS DR,BRADFORD,PA,16701,142598,43-6400-327024
43,Titusville Campus,6400,351144,SCOREBUILDERS,PO BOX 7242,,SCARBOROUGH,ME,04074,3025,43-6400-351144
43,Titusville Campus,6400,524178,USADATA INC,477 MADISON AVE,STE 1220,NEW YORK,NY,10022,3664,43-6400-524178
43,Titusville Campus,6400,554154,PRINTING CONCEPTS INC,4982 PACIFIC AVE,,ERIE,PA,16506,2937,43-6400-554154
43,Titusville Campus,6400,631593,NICHE.COM INC,5830 ELLSWORTH AVE,STE 101,PITTSBURGH,PA,15232,14583,43-6400-631593
43,Titusville Campus,6400,665200,TRANSACT CAMPUS INC,BLACKBOARD INC,PO BOX 200154,PITTSBURGH,PA,15251-0154,1145,43-6400-665200
43,Titusville Campus,6400,689159,"BRENNFLECK, BRIAN E",519 ARMANDALE ST  #2,,PITTSBURGH,PA,15212,1650,43-6400-689159
43,Titusville Campus,6400,689160,CAPTAIN CRAZY PRODUCTIONS INC,4196 EAST EMERALD DR,,KENNESAW,GA,30144,2250,43-6400-689160
43,Titusville Campus,6400,690056,"MICHALSKI, MICHAEL",684 TERRY ST SE,,ATLANTA,GA,30315,4250,43-6400-690056
43,Titusville Campus,6400,690539,TOP NOTCH TREE AND STUMP SERVICE,23019 FLEMING ROAD,,PLEASANTVILLE,PA,16341,2300,43-6400-690539
43,Titusville Campus,6600,583034,APOGEE TELECOM INC,715 WEST 23RD ST,,AUSTIN,TX,78705,4972,43-6600-583034
43,Titusville Campus,6700,109153,PITNEY BOWES INC,47 PARK PLACE,,APPLETON,WI,54915,5000,43-6700-109153
43,Titusville Campus,6700,207917,PROGRESSIVE DIRECT MARKETING,3242 UNION ROAD,,CHEEKTOWAGA,NY,14227-0000,1986,43-6700-207917
43,Titusville Campus,6700,554154,PRINTING CONCEPTS INC,4982 PACIFIC AVE,,ERIE,PA,16506,9355,43-6700-554154
43,Titusville Campus,6800,207917,PROGRESSIVE DIRECT MARKETING,3242 UNION ROAD,,CHEEKTOWAGA,NY,14227-0000,1129,43-6800-207917
43,Titusville Campus,6800,554154,PRINTING CONCEPTS INC,4982 PACIFIC AVE,,ERIE,PA,16506,10271,43-6800-554154
43,Titusville Campus,6900,108057,NATIONAL LEAGUE FOR NURSING,61 BROADWAY,33RD FLOOR,NEW YORK,NY,10006,1215,43-6900-108057
43,Titusville Campus,7000,178334,WASTE MANAGEMENT,WM LAMP TRACKER INC,PO BOX 932962,ATLANTA,GA,31193,13059,43-7000-178334
43,Titusville Campus,7000,271651,PENELEC,PO BOX 3687,,AKRON,OH,44309-3687,94967,43-7000-271651
43,Titusville Campus,7000,479121,CITY OF TITUSVILLE,107 NORTH FRANKLIN ST,,TITUSVILLE,PA,16354,30020,43-7000-479121
43,Titusville Campus,7000,690603,TRI COUNTY INDUSTRIES INC,159 TCI PARK DR,,GROVE CITY,PA,16127,1195,43-7000-690603
43,Titusville Campus,7100,110287,SCHINDLER ELEVATOR CORP,PO BOX 905238,,CHARLOTTE,NC,28290-5238,6508,43-7100-110287
43,Titusville Campus,7100,248743,MEADVILLE PLATE GLASS INC,299 PINE ST,,MEADVILLE,PA,16335,1750,43-7100-248743
43,Titusville Campus,7100,272444,GUZIK CONCRETE & MASONRY,35713 SHELLEY LANE,,UNION CITY,PA,16438,2400,43-7100-272444
43,Titusville Campus,7100,320399,KAFFERLIN SALES AND SERVICE,7955 ROUTE 97,,UNION CITY,PA,16438,3536,43-7100-320399
43,Titusville Campus,7100,326387,COLLINS PLUMBING & HEATING INC,4 OAK GROVE ST,,OIL CITY,PA,16301,17427,43-7100-326387
43,Titusville Campus,7100,338366,MIS OF AMERICA INC,4391 WALDEN AVE,,LANCASTER,NY,14086,4050,43-7100-338366
43,Titusville Campus,7100,526729,SWARTZ FIRE ALARM SERVICE,12960 CAMBRIDGE SPRINGS ROAD,,EDINBORO,PA,16412,6038,43-7100-526729
43,Titusville Campus,7100,636539,TRUGREEN,PO BOX 9001033,,LOUISVILLE,KY,40290-1033,3005,43-7100-636539
43,Titusville Campus,7100,689600,CERTASITE LLC,PO BOX 772443,,DETROIT,MI,48277-2443,3078,43-7100-689600
43,Titusville Campus,7100,690700,COUNTRY CARPET BARN INC,13588 OLD ROUTE 8 NORTH,,TITUSVILLE,PA,16354,3794,43-7100-690700
43,Titusville Campus,7100,694057,HEPLER GENERAL CONTRACTING,3340 STATE ROUTE 417,,FRANKLIN,PA,16323,1724,43-7100-694057
43,Titusville Campus,7100,694950,SCHROEDER AUTO & TRUCK REPAIR,42631 WEST CENTRAL AVE,,TITUSVILLE,PA,16354,1032,43-7100-694950
43,Titusville Campus,7135,158297,JC EHRLICH CO INC,"700 BURSCA DRIVE, SUITE 705",,BRIDGEVILLE,PA,15017,3642,43-7135-158297
43,Titusville Campus,7135,407901,ISS FACILITY SERVICES INC,PO BOX 844279,,BOSTON,MA,02284-4279,65955,43-7135-407901
43,Titusville Campus,7140,272444,GUZIK CONCRETE & MASONRY,35713 SHELLEY LANE,,UNION CITY,PA,16438,1500,43-7140-272444
43,Titusville Campus,7140,536862,AMARK ENVIRONMENTAL LLC,PO BOX 9565,,ERIE,PA,16505,3396,43-7140-536862
44,Bradford Campus,6000,100534,AMERICAN COLLEGE HEALTH ASSN,PO BOX 28938,,BALTIMORE,MD,21240-8937,1244,44-6000-100534
44,Bradford Campus,6000,100877,APPLE COMPUTER INC,PO BOX 281877,,ATLANTA,GA,30384-1877,81551,44-6000-100877
44,Bradford Campus,6000,101243,B&H PHOTO VIDEO,119 WEST 17TH STREET,,NEW YORK,NY,10011,8234,44-6000-101243
44,Bradford Campus,6000,102136,CAROLINA BIOLOGICAL SUPPLY CO,2700 YORK ROAD,,BURLINGTON,NC,27215,7192,44-6000-102136
44,Bradford Campus,6000,102665,COLLEGE BOARD,PO BOX 910506,,DALLAS,TX,75391-0506,95238,44-6000-102665
44,Bradford Campus,6000,103060,CREST/GOOD MANUFACTURING CO INC,325 UNDERHILL BLVD,PO BOX 468,SYOSSET,NY,11791,1579,44-6000-103060
44,Bradford Campus,6000,103356,DELL MARKETING LP,DEPT AT 40275,,ATLANTA,GA,31192-0001,50453,44-6000-103356
44,Bradford Campus,6000,104219,FILTECH INC,PO BOX 421,,WEST HOMESTEAD,PA,15120,19611,44-6000-104219
44,Bradford Campus,6000,104257,FISHER SCIENTIFIC COMPANY LLC,PO BOX 406538,,ATLANTA,GA,30384-6538,11654,44-6000-104257
44,Bradford Campus,6000,104370,PARADIGM INC,4663 HAYGOOD RD,STE 201,VIRGINIA BEACH,VA,23455,1314,44-6000-104370
44,Bradford Campus,6000,104771,GOPHER SPORT,NW 5634,PO BOX 1450,MINNEAPOLIS,MN,55485-5634,1952,44-6000-104771
44,Bradford Campus,6000,106104,JOHN SAVOY AND SON INC,PO BOX 248,300 HOWARD ST,MONTOURSVILLE,PA,17754,20775,44-6000-106104
44,Bradford Campus,6000,107575,MICROSOFT,PO BOX 422115,,ATLANTA,GA,30342,3710,44-6000-107575
44,Bradford Campus,6000,107914,NAPA AUTO PARTS,PO BOX 102144,,ATLANTA,GA,30368-2144,1921,44-6000-107914
44,Bradford Campus,6000,107987,NATIONAL BUSINESS FURNITURE LLC,735 NORTH WATER ST,PO BOX 514052,MILWAUKEE,WI,53203,3063,44-6000-107987
44,Bradford Campus,6000,108766,PASCO SCIENTIFIC,10101 FOOTHILLS BLVD,PO BOX 619011,ROSEVILLE,CA,95747-7100,5405,44-6000-108766
44,Bradford Campus,6000,112227,WAL-MART STORES,PO BOX 530922,DEPT 87,ATLANTA,GA,30353-0922,8975,44-6000-112227
44,Bradford Campus,6000,113000,MEDCO SUPPLY CO INC,25 NORTHPOINTE PARKWAY,STE 25,AMHERST,NY,14228,5622,44-6000-113000
44,Bradford Campus,6000,117930,RYDIN DECAL,P.O BOX 7233,,CAROL STREAM,IL,60197-7233,2374,44-6000-117930
44,Bradford Campus,6000,118593,SHEMBEDA FLOOR COVERING INC,657 SOUTH AVE,,BRADFORD,PA,16701,7350,44-6000-118593
44,Bradford Campus,6000,119654,RK STEIN & CO,300 MT LEBANON BLVD,,PITTSBURGH,PA,15234,1996,44-6000-119654
44,Bradford Campus,6000,120957,VOYAGER FLEET SYSTEMS INC,PO BOX 790049,,HOUSTON,TX,77279-0049,8406,44-6000-120957
44,Bradford Campus,6000,124742,SPORTS LOCKER,711 WEST STATE ST,,OLEAN,NY,14760,11338,44-6000-124742
44,Bradford Campus,6000,161282,WM T SPAEDER CO INC,PO BOX 10066,,ERIE,PA,16514,12700,44-6000-161282
44,Bradford Campus,6000,163247,POCKET NURSE ENTERPRISES INC,200 1ST ST,,AMBRIDGE,PA,15003,11673,44-6000-163247
44,Bradford Campus,6000,185133,CDW GOVERNMENT INC,75 REMITTANCE DR,SUITE 1515,CHICAGO,IL,60675-1515,67868,44-6000-185133
44,Bradford Campus,6000,185984,AIR INDUSTRIAL INC,610 CAROTHERS AVENUE,,CARNEGIE,PA,15106-0000,1112,44-6000-185984
44,Bradford Campus,6000,195410,SCANTRON CORP,P O BOX 26266,,BIRMINGHAM,AL,35244-0000,1425,44-6000-195410
44,Bradford Campus,6000,212828,HOME DEPOT,PO BOX 105991 DEPT 24,,ATLANTA,GA,30348,1736,44-6000-212828
44,Bradford Campus,6000,224447,HULL ELECTRIC INC,PO BOX 542,,BRADFORD,PA,16701,6354,44-6000-224447
44,Bradford Campus,6000,230499,FORBES MARKETING GROUP LLC,PO BOX 820,,EXETER,NH,03833,17755,44-6000-230499
